TR10388-7,Risperidone,Risperidone,100000.574.000,Chemistry
TR10389-5,Salicylate,Salicylate,100000.527.000,Chemistry
TR10390-3,Schillings Test,Schillings Test,,Chemistry
TR10391-1,Secobarbital,Secobarbital,,Chemistry
TR10392-9,Selenium,Selenium,100000.388.000,Chemistry
TR10393-7,Serotonin,Serotonin,100000.260.000,Chemistry
TR10394-5,Sertraline,Sertraline,100000.575.000,Chemistry
TR10395-2,Sex Hormone Binding Globulin,Sex Hormone Binding Globulin,100000.244.800,Chemistry
TR10396-0,Silver,Silver,,Chemistry
TR10397-8,Sodium,Sodium,100000.151.000,Chemistry
TR10398-6,Somatotropin,Somatotropin,100000.244.900,Chemistry
TR10399-4,Somatotropin Post Glucose Tolerance,Somatotropin Post Glucose Tolerance,,Chemistry
TR10400-0,Spironolactone,Spironolactone,,Chemistry
TR10401-8,Strontium,Strontium,,Chemistry
TR10402-6,Strychnine,Strychnine,,Chemistry
TR10403-4,Sulfur,Sulfur,,Chemistry
TR10404-2,Sulfhemoglobin,Sulfhemoglobin,,Chemistry
TR10405-9,Sulfonamide,Sulfonamide,,Chemistry
TR10406-7,Sulfonylurea,Sulfonylurea,,Chemistry
TR10407-5,Tacrolimus,Tacrolimus,100000.578.000,Chemistry
TR10408-3,Tellurium,Tellurium,,Chemistry
TR10409-1,Collagen Crosslinked N-Telopeptide,Collagen Crosslinked N-Telopeptide,,Chemistry
TR10410-9,Temazepam,Temazepam,,Chemistry
TR10411-7,Testosterone,Testosterone,100000.243.100,Chemistry
TR10412-5,Testosterone Bioavailable,Testosterone Bioavailable,100000.243.200,Chemistry
TR10413-3,Testosterone Free,Testosterone Free,100000.243.300,Chemistry
TR10414-1,Thallium,Thallium,100000.387.000,Chemistry
TR10415-8,Theophylline,Theophylline,100000.579.000,Chemistry
TR10416-6,Thiamine,Thiamine,100000.216.000,Chemistry
TR10417-4,Thiocyanate,Thiocyanate,100000.580.000,Chemistry
TR10418-2,Thiopental,Thiopental,,Chemistry
TR10419-0,Thioridazine,Thioridazine,,Chemistry
TR10420-8,Thyroglobulin,Thyroglobulin,100000.241.000,Chemistry
TR10421-6,Thyrotropin,Thyrotropin,100000.241.100,Chemistry
TR10422-4,Thyroxine,Thyroxine,100000.241.200,Chemistry
TR10423-2,Thyroxine Binding Globulin,Thyroxine Binding Globulin,100000.241.300,Chemistry
TR10424-0,Thyroxine Free,Thyroxine Free,100000.241.400,Chemistry
TR10425-7,Tin,Tin,,Chemistry
TR10426-5,Titanium,Titanium,,Chemistry
TR10427-3,Tobramycin Peak,Tobramycin Peak,100000.582.000,Chemistry
TR10428-1,Tobramycin Random,Tobramycin Random,100000.581.000,Chemistry
TR10429-9,Tobramycin Trough,Tobramycin Trough,100000.583.000,Chemistry
TR10430-7,Tocainide,Tocainide,,Chemistry
TR10431-5,Tocopherol,Tocopherol,100000.220.000,Chemistry
TR10432-3,Tolbutamide,Tolbutamide,,Chemistry
TR10433-1,Topiramate,Topiramate,100000.585.000,Chemistry
TR10434-9,Transcobalamin,Transcobalamin,,Chemistry
TR10435-6,Transferrin,Transferrin,100000.394.000,Chemistry
TR10436-4,Trazodone,Trazodone,100000.586.000,Chemistry
TR10437-2,Trifluorperazine,Trifluorperazine,,Chemistry
TR10438-0,Triglyceride,Triglyceride,100000.307.000,Chemistry
TR10439-8,Triiodothyronine,Triiodothyronine,100000.241.500,Chemistry
TR10440-6,Triiodothyronine Resin Uptake,Triiodothyronine Resin Uptake,,Chemistry
TR10441-4,Triiodothyronine Free,Triiodothyronine Free,100000.241.600,Chemistry
TR10442-2,Triiodothyronine Reverse,Triiodothyronine Reverse,100000.241.700,Chemistry
TR10443-0,Trimeprazine,Trimeprazine,,Chemistry
TR10444-8,Trimipramine,Trimipramine,,Chemistry
TR10445-5,Troponin I,Troponin I,100000.323.000,Chemistry
TR10446-3,Troponin T,Troponin T,,Chemistry
TR10447-1,Trypsin,Trypsin,,Chemistry
TR10448-9,Trypsinogen,Trypsinogen,,Chemistry
TR10449-7,Uranium,Uranium,,Chemistry
TR10450-5,Urate,Urate,100000.180.100,Chemistry
TR10451-3,Urea,Urea,100000.178.000,Chemistry
TR10452-1,Urea Clearance,Urea Clearance,100000.178.900,Chemistry
TR10453-9,Urinalysis Chemical,Urinalysis Chemical,100000.184.000,Chemistry
TR10454-7,Urinalysis Microscopic,Urinalysis Microscopic,100000.184.300,Chemistry
TR10455-4,Urobilin,Urobilin,,Chemistry
TR10456-2,Urobilinogen,Urobilinogen,100000.184.900,Chemistry
TR10457-0,Valproate,Valproate,100000.587.000,Chemistry
TR10458-8,Valproate Free,Valproate Free,,Chemistry
TR10459-6,Vanadium,Vanadium,,Chemistry
TR10460-4,Vancomycin Peak,Vancomycin Peak,100000.591.000,Chemistry
TR10461-2,Vancomycin Random,Vancomycin Random,100000.590.000,Chemistry
TR10462-0,Vancomycin Trough,Vancomycin Trough,100000.592.000,Chemistry
TR10463-8,Vanillylmandelate,Vanillylmandelate,100000.369.000,Chemistry
TR10464-6,Venlafaxine,Venlafaxine,,Chemistry
TR10465-3,Viscosity,Viscosity,100000.264.900,Chemistry
TR10466-1,Warfarin,Warfarin,,Chemistry
TR10467-9,Xylose Absorption Test,Xylose Absorption Test,100000.184.700,Chemistry
TR10468-7,Zinc,Zinc,100000.385.000,Chemistry
TR10469-5,Zinc Protoporphyrin,Zinc Protoporphyrin,100000.397.000,Chemistry
TR10470-3,Blood Group Antibody Identification,Blood Group Antibody Identification,200000.151.000,Blood Bank
TR10471-1,Blood Group Antibody Screening,Blood Group Antibody Screening,200000.103.000,Blood Bank
TR10472-9,Blood Group Phenotype,Blood Group Phenotype,200000.102.000,Blood Bank
TR10473-7,Blood Group Prenatal Antibody Titration,Blood Group Prenatal Antibody Titration,200000.152.000,Blood Bank
TR10474-5,Bone Marrow Aspirate,Bone Marrow Aspirate,200000.350.000,Hematology
TR10475-2,Bone Marrow Biopsy,Bone Marrow Biopsy,200000.351.000,Hematology
TR10476-0,Cell Count,Cell Count,200000.850.100,Hematology
TR10477-8,Complete Blood Count,Complete Blood Count,200000.200.000,Hematology
TR10478-6,Erythrocyte Count,Erythrocyte Count,200000.204.000,Hematology
TR10479-4,WBC Manual Differential,WBC Manual Differential,200000.210.000,Hematology
TR10480-2,Hematocrit,Hematocrit,200000.202.000,Hematology
TR10481-0,Hemoglobin,Hemoglobin,200000.201.000,Hematology
TR10482-8,Leukocyte Count,Leukocyte Count,200000.203.000,Hematology
TR10483-6,MCH,MCH,200000.205.000,Hematology
TR10484-4,MCHC,MCHC,200000.206.000,Hematology
TR10485-1,MCV,MCV,200000.207.000,Hematology
TR10486-9,Platelet Count,Platelet Count,200000.208.000,Hematology
TR10487-7,WBC Differential,WBC Differential,200000.209.000,Hematology
TR10488-5,Crystals,Crystals,200000.851.000,Hematology
TR10489-3,Direct Antiglobulin Test,Direct Antiglobulin Test,200000.109.000,Blood Bank
TR10490-1,Donath Landsteiner Antibody,Donath Landsteiner Antibody,,Blood Bank
TR10491-9,Lymphotyping,Lymphotyping,200000.276.000,Hematology
TR10492-7,Natural Killer Cells,Natural Killer Cells,200000.276.600,Hematology
TR10493-5,Eosinophil Count,Eosinophil Count,200000.215.000,Hematology
TR10494-3,Erythrocyte Sedimentation Rate,Erythrocyte Sedimentation Rate,200000.199.900,Hematology
TR10495-0,Fetal Blood,Fetal Blood,200000.161.000,Hematology
TR10496-8,Fetal Cell Screen,Fetal Cell Screen,200000.162.000,Blood Bank
TR10497-6,Fluid Analysis,Fluid Analysis,200000.850.000,Hematology
TR10498-4,Glucose 6-Phosphate Dehydrogenase,Glucose 6-Phosphate Dehydrogenase,200000.319.000,Hematology
TR10499-2,Glucose 6-Phosphate Dehydrogenase Screen,Glucose 6-Phosphate Dehydrogenase Screen,200000.318.000,Hematology
TR10500-7,Ham's Test,Ham's Test,200000.153.100,Hematology
TR10501-5,Heinz Bodies,Heinz Bodies,200000.242.000,Hematology
TR10502-3,Hemoglobin A2,Hemoglobin A2,,Hematology
TR10503-1,Hemoglobin Fractionation,Hemoglobin Fractionation,200000.340.000,Hematology
TR10504-9,Hemoglobin Fetal,Hemoglobin Fetal,,Hematology
TR10505-6,Hemoglobin Plasma,Hemoglobin Plasma,,Hematology
TR10506-4,Hemosiderin,Hemosiderin,200000.243.000,Hematology
TR10507-2,Leukocyte Alkaline Phosphatase,Leukocyte Alkaline Phosphatase,200000.252.000,Hematology
TR10508-0,Lupus Erythematosus Screen,Lupus Erythematosus Screen,200000.372.000,Hematology
TR10509-8,Plasmodium Screen,Plasmodium Screen,200000.238.000,Hematology
TR10510-6,Microfilaria Parasites Blood Smear,Microfilaria Parasites Blood Smear,200000.237.000,Hematology
TR10511-4,Osmotic Fragility,Osmotic Fragility,,Hematology
TR10512-2,Reticulocyte Count,Reticulocyte Count,200000.217.000,Hematology
TR10513-0,Sickle Cell Screen,Sickle Cell Screen,200000.244.000,Hematology
TR10514-8,Eosinophils,Eosinophils,200000.850.300,Hematology
TR10515-5,Sucrose Hemolysis,Sucrose Hemolysis,,Hematology
TR10516-3,Tartrate Resistant Acid Phosphatase Stain,Tartrate Resistant Acid Phosphatase Stain,,Hematology
TR10517-1,Unstable Hemoglobins,Unstable Hemoglobins,,Hematology
TR10518-9,Activated Protein C Resistance,Activated Protein C Resistance,200000.518.000,Hematology
TR10519-7,Plasmin Inhibitor,Plasmin Inhibitor,200000.511.000,Hematology
TR10520-5,Antithrombin III,Antithrombin III,200000.507.700,Hematology
TR10521-3,AutoHemolysis,AutoHemolysis,,Hematology
TR10522-1,Bleeding Time,Bleeding Time,200000.501.000,Hematology
TR10523-9,Capillary Fragility,Capillary Fragility,,Hematology
TR10524-7,Cardiolipin Antibodies,Cardiolipin Antibodies,200000.523.100,Hematology
TR10525-4,Cardiolipin Antibodies IgA,Cardiolipin Antibodies IgA,,Hematology
TR10526-2,Cardiolipin Antibodies IgG,Cardiolipin Antibodies IgG,,Hematology
TR10527-0,Cardiolipin Antibodies IgM,Cardiolipin Antibodies IgM,,Hematology
TR10528-8,Clot Lysis,Clot Lysis,200000.502.000,Hematology
TR10529-6,Clot Retraction,Clot Retraction,,Hematology
TR10530-4,Clotting Time,Clotting Time,,Hematology
TR10531-2,Coagulation Factor II Inhibitor,Coagulation Factor II Inhibitor,,Hematology
TR10532-0,Coagulation Factor IX Inhibitor,Coagulation Factor IX Inhibitor,,Hematology
TR10533-8,Coagulation Factor V Inhibitor,Coagulation Factor V Inhibitor,200000.506.300,Hematology
TR10534-6,Coagulation Factor VIII Inhibitor,Coagulation Factor VIII Inhibitor,,Hematology
TR10535-3,Coagulation Factor X Inhibitor,Coagulation Factor X Inhibitor,,Hematology
TR10536-1,Coagulation Reptilase Induced Time,Coagulation Reptilase Induced Time,,Hematology
TR10537-9,aPTT,aPTT,200000.502.100,Hematology
TR10538-7,aPTT Correction Assay,aPTT Correction Assay,200000.502.400,Hematology
TR10539-5,Coagulation Thrombin Induced,Coagulation Thrombin Induced,200000.502.500,Hematology
TR10540-3,INR,INR,200000.502.200,Hematology
TR10541-1,Fibrin D-Dimer,Fibrin D-Dimer,200000.507.900,Hematology
TR10542-9,Euglobulin Lysis,Euglobulin Lysis,,Hematology
TR10543-7,Coagulation Factor II,Coagulation Factor II,200000.506.100,Hematology
TR10544-5,Coagulation Factor IX,Coagulation Factor IX,200000.506.600,Hematology
TR10545-2,Coagulation Factor V,Coagulation Factor V,200000.506.200,Hematology
TR10546-0,Coagulation Factor VII,Coagulation Factor VII,200000.506.400,Hematology
TR10547-8,Coagulation Factor VIII,Coagulation Factor VIII,200000.506.500,Hematology
TR10548-6,Coagulation Factor X,Coagulation Factor X,200000.506.700,Hematology
TR10549-4,Coagulation Factor XI,Coagulation Factor XI,200000.506.800,Hematology
TR10550-2,Coagulation Factor XII,Coagulation Factor XII,200000.506.900,Hematology
TR10551-0,Coagulation Factor XIII Quantitative,Coagulation Factor XIII Quantitative,200000.507.100,Hematology
TR10552-8,Coagulation Factor XIII Screen,Coagulation Factor XIII Screen,200000.507.000,Hematology
TR10553-6,Fibrin Degradation Products,Fibrin Degradation Products,200000.509.000,Hematology
TR10554-4,Fibrin Degradation Products Screen,Fibrin Degradation Products Screen,200000.508.000,Hematology
TR10555-1,Fibrin Monomer,Fibrin Monomer,,Hematology
TR10556-9,Fibrinogen,Fibrinogen,200000.505.000,Hematology
TR10557-7,Fibrinogen Qualitative,Fibrinogen Qualitative,200000.506.000,Hematology
TR10558-5,Fibrinolysis,Fibrinolysis,,Hematology
TR10559-3,Prekallikrein,Prekallikrein,,Hematology
TR10560-1,Heparin Anti XA,Heparin Anti XA,200000.515.000,Hematology
TR10561-9,Heparin CoFactor II,Heparin CoFactor II,,Hematology
TR10562-7,Platelet Antibody Heparin Induced,Platelet Antibody Heparin Induced,200000.362.000,Hematology
TR10563-5,Coagulation Kaolin Induced,Coagulation Kaolin Induced,,Hematology
TR10564-3,High Molecular Weight Kininogen,High Molecular Weight Kininogen,,Hematology
TR10565-0,Lupus AntiCoagulant,Lupus AntiCoagulant,200000.522.000,Hematology
TR10566-8,Lupus AntiCoagulant Neutralization Hexagonal Phospholipid,Lupus AntiCoagulant Neutralization Hexagonal Phospholipid,,Hematology
TR10567-6,Lupus AntiCoagulant Neutralization Platelet,Lupus AntiCoagulant Neutralization Platelet,200000.523.000,Hematology
TR10568-4,Phospholipid Antibodies,Phospholipid Antibodies,200000.252.100,Hematology
TR10569-2,Phospholipid Antibodies IgA,Phospholipid Antibodies IgA,200000.252.200,Hematology
TR10570-0,Phospholipid Antibodies IgG,Phospholipid Antibodies IgG,200000.252.300,Hematology
TR10571-8,Phospholipid Antibodies IgM,Phospholipid Antibodies IgM,200000.252.400,Hematology
TR10572-6,Plasmin,Plasmin,,Hematology
TR10573-4,Plasminogen,Plasminogen,200000.510.000,Hematology
TR10574-2,Plasminogen Activator Inhibitor 1,Plasminogen Activator Inhibitor 1,,Hematology
TR10575-9,Platelet Adhesiveness,Platelet Adhesiveness,,Hematology
TR10576-7,Platelet Aggregation,Platelet Aggregation,,Hematology
TR10577-5,Platelet Antibody Screen,Platelet Antibody Screen,200000.361.000,Hematology
TR10578-3,Platelet Factor 3,Platelet Factor 3,,Hematology
TR10579-1,Protein C Activity,Protein C Activity,200000.516.000,Hematology
TR10580-9,Protein C Antigen,Protein C Antigen,200000.517.000,Hematology
TR10581-7,Protein Induced In Vitamin K Absence,Protein Induced In Vitamin K Absence,,Hematology
TR10582-5,Protein S Free,Protein S Free,,Hematology
TR10583-3,Protein S Functional,Protein S Functional,,Hematology
TR10584-1,Protein S Total,Protein S Total,200000.520.000,Hematology
TR10585-8,Prothrombin Consumption,Prothrombin Consumption,,Hematology
TR10586-6,Coagulation Russell Viper Venom Induced,Coagulation Russell Viper Venom Induced,200000.507.300,Hematology
TR10587-4,Thromboplastin Generation Time,Thromboplastin Generation Time,,Hematology
TR10588-2,Tissue Plasminogen Activator Antigen,Tissue Plasminogen Activator Antigen,,Hematology
TR10589-0,Vitamin B12 (microbiologic),Vitamin B12 (microbiologic),,Hematology
TR10590-8,Von Willebrand Antigen,Von Willebrand Antigen,200000.507.400,Hematology
TR10591-6,Von Willebrand Factor Multimers,Von Willebrand Factor Multimers,200000.507.500,Hematology
TR10592-4,Von Willebrand Factor Ristocetin,Von Willebrand Factor Ristocetin,200000.507.600,Hematology
TR10593-2,Von Willebrand Factor Screen,Von Willebrand Factor Screen,200000.507.200,Hematology
TR10594-0,B Cells,B Cells,200000.276.200,Hematology
TR10595-7,CD 19,CD 19,,Hematology
TR10596-5,CD 4,CD 4,200000.276.300,Hematology
TR10597-3,CD 8,CD 8,,Hematology
TR10598-1,CD4/CD8 Ratio,CD4/CD8 Ratio,200000.276.400,Hematology
TR10599-9,Fetal Hemoglobin by Flow Cytometry,Fetal Hemoglobin by Flow Cytometry,,Hematology
TR10600-5,Flow Cytometry for Acute Leukemia,Flow Cytometry for Acute Leukemia,200000.276.100,Hematology
TR10601-3,HLA B27,HLA B27,200000.153.000,Hematology
TR10602-1,Lymphoma Protocol,Lymphoma Protocol,,Hematology
TR10603-9,Alpha 1-Antitrypsin,Alpha 1-Antitrypsin,300000.129.000,Immunology
TR10604-7,Alpha 1-Antitrypsin Phenotype,Alpha 1-Antitrypsin Phenotype,300000.130.000,Immunology
TR10605-4,Cold Agglutinins,Cold Agglutinins,200000.122.000,Blood Bank
TR10606-2,Cold Agglutinins Screen,Cold Agglutinins Screen,200000.121.000,Blood Bank
TR10607-0,Complement C1 Esterase Inhibitor,Complement C1 Esterase Inhibitor,300000.126.000,Immunology
TR10608-8,Complement C1q,Complement C1q,300000.121.000,Immunology
TR10609-6,Complement C2,Complement C2,300000.122.000,Immunology
TR10610-4,Complement C3,Complement C3,300000.127.000,Immunology
TR10611-2,Complement C4,Complement C4,300000.128.000,Immunology
TR10612-0,Complement C5,Complement C5,300000.124.000,Immunology
TR10613-8,Complement C6,Complement C6,,Immunology
TR10614-6,Complement C7,Complement C7,,Immunology
TR10615-3,Complement C8,Complement C8,,Immunology
TR10616-1,Complement C9,Complement C9,,Immunology
TR10617-9,Complement Total CH 50,Complement Total CH 50,300000.125.000,Immunology
TR10618-7,Complement Total CH 100,Complement Total CH 100,,Immunology
TR10619-5,C Reactive Protein,C Reactive Protein,300000.131.400,Immunology
TR10620-3,C Reactive Protein High Sensitivity,C Reactive Protein High Sensitivity,300000.131.500,Immunology
TR10621-1,Acetylcholine Receptor Antibody,Acetylcholine Receptor Antibody,300000.135.000,Immunology
TR10622-9,Cryoglobulins,Cryoglobulins,300000.131.200,Immunology
TR10623-7,Adrenal Antibodies,Adrenal Antibodies,300000.136.000,Immunology
TR10624-5,Cryoglobulin Characterization,Cryoglobulin Characterization,,Immunology
TR10625-2,Cryoglobulins Screen,Cryoglobulins Screen,300000.131.100,Immunology
TR10626-0,GM 2 Antibodies,GM 2 Antibodies,,Immunology
TR10627-8,GT1b Antibodies,GT1b Antibodies,,Immunology
TR10628-6,Asialoganglioside GM1 Antibodies,Asialoganglioside GM1 Antibodies,,Immunology
TR10629-4,Ganglioside GD1a Antibodies,Ganglioside GD1a Antibodies,,Immunology
TR10630-2,Ganglioside GD1b Antibodies,Ganglioside GD1b Antibodies,,Immunology
TR10631-0,Ganglioside GQ1a Antibodies,Ganglioside GQ1a Antibodies,,Immunology
TR10632-8,GM 1 Antibodies,GM 1 Antibodies,,Immunology
TR10633-6,Beta 2-Glycoprotein Antibodies,Beta 2-Glycoprotein Antibodies,,Immunology
TR10634-4,Cardiac Muscle Antibodies,Cardiac Muscle Antibodies,,Immunology
TR10635-1,Centromere Antibodies,Centromere Antibodies,300000.107.300,Immunology
TR10636-9,DNA ds Antibodies,DNA ds Antibodies,300000.107.100,Immunology
TR10637-7,DNA ss Antibodies,DNA ss Antibodies,,Immunology
TR10638-5,Endomysium Antibodies,Endomysium Antibodies,300000.156.000,Immunology
TR10639-3,Extractable Nuclear Antibodies Screen,Extractable Nuclear Antibodies Screen,300000.107.400,Immunology
TR10640-1,Gliadin Antibodies,Gliadin Antibodies,300000.115.100,Immunology
TR10641-9,Glomerular Basement Membrane Antibodies,Glomerular Basement Membrane Antibodies,300000.157.000,Immunology
TR10642-7,Glutamate Decarboxylase Antibodies,Glutamate Decarboxylase Antibodies,300000.103.100,Immunology
TR10643-5,Histone Antibodies,Histone Antibodies,300000.143.000,Immunology
TR10644-3,Insulin Antibodies,Insulin Antibodies,300000.144.000,Immunology
TR10645-0,Intrinsic Factor Antibodies,Intrinsic Factor Antibodies,300000.146.000,Immunology
TR10646-8,Jo-1 Extractable Nuclear Antibodies,Jo-1 Extractable Nuclear Antibodies,,Immunology
TR10647-6,Liver Kidney Microsomal Antibodies,Liver Kidney Microsomal Antibodies,300000.147.000,Immunology
TR10648-4,Mitochondrial Antibodies,Mitochondrial Antibodies,300000.104.000,Immunology
TR10649-2,Myelin Associated Glycoprotein Antibodies,Myelin Associated Glycoprotein Antibodies,,Immunology
TR10650-0,Neuronal Nuclear Antibodies,Neuronal Nuclear Antibodies,,Immunology
TR10651-8,Neuronal Nuclear Type 1 Antibodies,Neuronal Nuclear Type 1 Antibodies,300000.149.000,Immunology
TR10652-6,Neuronal Nuclear Type 2 Antibodies,Neuronal Nuclear Type 2 Antibodies,300000.150.000,Immunology
TR10653-4,Neutrophil Cytoplasmic Antibodies,Neutrophil Cytoplasmic Antibodies,300000.151.000,Immunology
TR10654-2,Nuclear Antibodies,Nuclear Antibodies,300000.107.200,Immunology
TR10655-9,Ovary Antibodies,Ovary Antibodies,300000.155.200,Immunology
TR10656-7,Pancreatic Islet Cell Antibodies,Pancreatic Islet Cell Antibodies,300000.135.100,Immunology
TR10657-5,Parietal Cell Antibodies,Parietal Cell Antibodies,300000.155.300,Immunology
TR10658-3,Parotid Antibodies,Parotid Antibodies,,Immunology
TR10659-1,Proliferating Cell Nuclear Antibodies,Proliferating Cell Nuclear Antibodies,300000.105.000,Immunology
TR10660-9,Purkinje Cell Antibodies,Purkinje Cell Antibodies,300000.155.400,Immunology
TR10661-7,Reticulin Antibodies,Reticulin Antibodies,300000.152.000,Immunology
TR10662-5,Rheumatoid Factor,Rheumatoid Factor,300000.131.300,Immunology
TR10663-3,Ribosomal P Antibodies,Ribosomal P Antibodies,,Immunology
TR10664-1,RNA Antibodies,RNA Antibodies,,Immunology
TR10665-8,RNP Extractable Nuclear Antibodies,RNP Extractable Nuclear Antibodies,,Immunology
TR10666-6,Scl-70 Antibodies,Scl-70 Antibodies,,Immunology
TR10667-4,Skin-Pemphigoid Antibodies,Skin-Pemphigoid Antibodies,300000.153.000,Immunology
TR10668-2,Skin-Pemphigus Antibodies,Skin-Pemphigus Antibodies,300000.154.000,Immunology
TR10669-0,Smith Antibodies,Smith Antibodies,,Immunology
TR10670-8,Smooth Muscle Antibodies,Smooth Muscle Antibodies,300000.155.100,Immunology
TR10671-6,SSA Extractable Nuclear Antibodies,SSA Extractable Nuclear Antibodies,300000.107.000,Immunology
TR10672-4,SSB Extractable Nuclear Antibodies,SSB Extractable Nuclear Antibodies,,Immunology
TR10673-2,Striated Muscle Antibodies,Striated Muscle Antibodies,,Immunology
TR10674-0,Sulfatide Antibodies,Sulfatide Antibodies,,Immunology
TR10675-7,Sperm Antibodies,Sperm Antibodies,300000.155.000,Immunology
TR10676-5,Thyroglobulin Antibodies,Thyroglobulin Antibodies,300000.155.700,Immunology
TR10677-3,Thyroid Microsomal Antibodies,Thyroid Microsomal Antibodies,300000.155.800,Immunology
TR10678-1,Thyroid receptor Antibodies,Thyroid receptor Antibodies,300000.155.900,Immunology
TR10679-9,Tissue Transglutaminase IgA Antibodies,Tissue Transglutaminase IgA Antibodies,300000.155.500,Immunology
TR10680-7,Tissue Transglutaminase IgG Antibodies,Tissue Transglutaminase IgG Antibodies,300000.155.600,Immunology
TR10681-5,Tryptase,Tryptase,300000.103.000,Immunology
TR10682-3,Tryptase Beta,Tryptase Beta,,Immunology
