10619-5,Spermatozoa.motile with IgM/100 spermatozoa,Spermatozoa.Motile With Igm/100 Spermatozoa,
10620-3,Spermatozoa.nonprogressive/100 spermatozoa,"Spermatozoa, Nonprogressive/100 Spermatozoa",700000.113.000
10621-1,Spermatozoa.normal head/100 spermatozoa,Spermatozoa.Normal Head/100 Spermatozoa,
10622-9,Spermatozoa.normal/100 spermatozoa,"Spermatozoa, Normal/100 Spermatozoa",700000.106.000
10623-7,Spermatozoa.pin head/100 spermatozoa,Spermatozoa.Pin Head/100 Spermatozoa,
10624-5,Spermatozoa.rapid/100 spermatozoa,"Spermatozoa, Rapid/100 Spermatozoa",700000.107.000
10625-2,Spermatozoa.round head/100 spermatozoa,"Spermatozoa, Round Head/100 Spermatozoa",
10626-0,Spermatozoa.slow/100 spermatozoa,"Spermatozoa, Slow/100 Spermatozoa",700000.111.000
10627-8,Spermatozoa.small oval head/100 spermatozoa,"Spermatozoa, Small Oval Head/100 Spermatozoa",
10628-6,Spermatozoa.tail swelling/100 spermatozoa,Spermatozoa.Tail Swelling/100 Spermatozoa,
10629-4,Spermatozoa.vacuolated head/100 spermatozoa,"Spermatozoa, Vacuolated Head/100 Spermatozoa",
10630-2,Spinnbarkeit,Spinnbarkeit; Cervical Mucous,
10631-0,Testosterone,Testosterone; Semen,
10632-8,Time until next menstrual period,Time Until Next Menstrual Period,
10633-6,Zinc,Zinc; Semen,
10634-4,Complement C1 esterase inhibitor.functional/Complement C1 esterase inhibitor.total,Complement C1 Esterase Inhibitor Functional/Total Commplement C1 Esterase Inhibitor,
10635-1,Acanthamoeba sp identified,Acanthamoeba species,
10636-9,Acanthamoeba sp identified,Acanthamoeba species,
1063-7,I NOS Ab,Anti-I,
10637-7,Acid fast bacteria identified,Acid Fast Bacteria,
10638-5,Actinomycetes.thermophilic colony count,Actinomycetes thermophilic Colony Count,
10639-3,Actinomycetes.thermophilic identified,Actinomycetes thermophilic,
10640-1,Adenovirus 40+41,Adenovirus 40+41,
10641-9,Amoeba identified,Amoeba,
10642-7,Amoeba identified,Amoeba,
10643-5,Amoeba identified,Amoeba,
10644-3,Arthropod identified,Arthropod,500000.350.000
10645-0,Aspergillus fumigatus Ag,Aspergillus fumigatus antigen,
10646-8,Astrovirus,Astrovirus,
10647-6,Babesia sp identified,Babesia species,
10648-4,Babesia sp identified,Babesia species,
10649-2,Calicivirus,Calicivirus,
106-5,Ceforanide,"Ceforanide, SBT",
10650-0,Candida sp DNA,Candida species DNA,
10651-8,Chlamydophila pneumoniae Ag,Chlamydophila pneumoniae antigen,
10652-6,Chlamydophila pneumoniae DNA,Chlamydophila pneumoniae DNA,
10653-4,Clotrimazole,"Clotrimazole, MIC",
10654-2,Clotrimazole,"Clotrimazole, MLC",
10655-9,Coccidia identified,Coccidia,
10656-7,Coccidia identified,Coccidia,
10657-5,Cryptococcus neoformans Ag,Cryptococcus neoformans antigen,
10659-1,Cyclospora sp identified,Cyclospora species,
1066-0,I NOS Ag,I antigen,
10660-9,Cytomegalovirus Ag,Cytomegalovirus antigen,
10662-5,Filaria identified,Filaria,
10663-3,Filaria identified,Filaria,
10664-1,Filaria identified,Filaria,
10665-8,Fungus colony count,Fungus Colony Count,
10666-6,Fungus identified,Fungus,
10667-4,Fungus identified,Fungus,
10668-2,Fungus identified,Fungus,
10669-0,Fungus identified,Fungus,
10670-8,Giardia sp identified,Giardia species,
10671-6,Helminth identified,Helminth,500000.019.100
10672-4,Helminth+Arthropod identified,Helminth + Arthropod,
10673-2,Hepatitis B virus core Ag,Hepatitis B virus Core antigen,
10674-0,Hepatitis B virus surface Ag,Hepatitis B virus Surface antigen,
10675-7,Hepatitis B virus surface Ag,Hepatitis B virus Surface antigen,
10676-5,Hepatitis C virus RNA,Hepatitis C virus RNA,
10677-3,Herpes simplex virus 1 Ag,Herpes simplex virus 1 antigen,
10678-1,Herpes simplex virus 1+2 Ag,Herpes simplex virus 1+2 antigen,
10679-9,Herpes simplex virus 2 Ag,Herpes simplex virus 2 antigen,
10680-7,Herpes simplex virus identified,Herpes simplex virus,
10681-5,Herpes simplex virus identified,Herpes simplex virus,
10683-1,Hydatid cyst identified,Hydatid Cyst,
10684-9,Hydatid cyst identified,Hydatid Cyst,
10685-6,Hydatid cyst identified,Hydatid Cyst,
10686-4,Leishmania sp identified,Leishmania species,
10687-2,Leishmania sp identified,Leishmania species,
10688-0,Microscopic observation,Microscopic Examination; Hair,
10689-8,Microscopic observation,Microscopic Examination,
10690-6,Microsporidia identified,Microsporidia,
10693-0,Mushroom.toxic identified,Toxic Mushroom,
1069-4,J little k super little a Ab,Anti-Jk(a),
10694-8,Naegleria sp identified,Naegleria species,
10695-5,Naegleria sp identified,Naegleria species,
10696-3,Norwalk virus,Norwalk virus,
10697-1,Nystatin,"Nystatin, MIC",
10698-9,Nystatin,"Nystatin, MLC",
10699-7,Onchocerca sp identified,Onchocerca species,
10700-3,Orthopoxvirus,Orthopoxvirus,
10701-1,Ova+Parasites identified,Ova + Parasites,500000.100.000
10702-9,Ova+Parasites identified,Ova + Parasites,
10703-7,Ova+Parasites identified,Ova + Parasites,500000.100.100
10704-5,Ova+Parasites identified,Ova + Parasites,500000.100.200
10705-2,Human papilloma virus Ag,Human papilloma virus antigen,
10706-0,Picornavirus,Picornavirus,
10708-6,Plant.toxic identified,Toxic Plant,
10709-4,Plasmodium falciparum Ag,Plasmodium falciparum antigen,
10710-2,Plasmodium sp identified,Plasmodium species,
10711-0,Plasmodium vivax Ag,Plasmodium vivax antigen,
10712-8,Pneumocystis sp identified,Pneumocystis species,
10713-6,Protheca identified,Protheca,
10714-4,Rotavirus,Rotavirus,
10715-1,Schistosoma sp identified,Schistosoma species,
10716-9,Schistosoma sp identified,Schistosoma species,
10717-7,Streptococcus pneumoniae Ab,Streptococcus pneumoniae antibody,
10718-5,Strongyloides sp Ab,Strongyloides species Ab; EIA,
10719-3,Taenia solium adult Ab,Taenia solium Adult antibody,
10720-1,Terbinafine,"Terbinafine, MIC",
10721-9,Terbinafine,"Terbinafine, MLC",
10722-7,Torovirus,Torovirus,
10723-5,Toxoplasma gondii Ab.IgA,Toxoplasma gondii antibody IgA,
10724-3,Toxoplasma gondii Ab.IgE,Toxoplasma gondii antibody IgE,
10725-0,Toxoplasma gondii DNA,Toxoplasma gondii,
10726-8,Toxoplasma gondii,Toxoplasma gondii,
10727-6,Toxoplasma gondii identified,Toxoplasma gondii,
1072-8,J little k super little a Ag,Jk sup(a) Ag,
10728-4,Trichomonas sp identified,Trichomonas species,
10729-2,Trypanosoma sp identified,Trypanosoma species,
107-3,Cefotaxime,"Cefotaxime, MLC",
10730-0,Trypanosoma sp identified,Trypanosoma species,
10731-8,Trypanosoma sp identified,Trypanosoma species,
10732-6,Trypanosoma sp identified,Trypanosoma species,
10733-4,Trypanosoma sp identified,Trypanosoma species,
10734-2,Varicella zoster virus identified,Varicella-zoster virus,
10735-9,Viral sequencing,Viral Sequencing,
10736-7,Virus identified,Virus,
10737-5,Virus identified,Virus,
10738-3,Virus identified,Virus,
10739-1,Virus identified,Virus,
10740-9,Aluminum.microscopic observation,Microscopic Examination,
10741-7,Amyloid.microscopic observation,Microscopic Examination,
10742-5,Amyloid.microscopic observation,Microscopic Examination,
10743-3,Amyloid.microscopic observation,Microscopic Examination,
10744-1,Amyloid.microscopic observation,Microscopic Examination,
10745-8,Bile.microscopic observation,Microscopic Examination,
10746-6,Calcium.microscopic observation,Microscopic Examination,
10747-4,Collagen fibers+Elastic fibers.microscopic observation,Microscopic Examination,
10748-2,Collagen fibers+Elastic fibers.microscopic observation,Microscopic Examination,
10749-0,Collagen fibers.microscopic observation,Microscopic Examination,
10750-8,Connective tissue.microscopic observation,Microscopic Examination,
1075-1,J little k super little b Ab,Anti-Jk(b),
10751-6,Copper.microscopic observation,Microscopic Examination,
10753-2,Fat.microscopic observation,Fat Microscopic Observation; Stool,100000.983.500
10754-0,Fat.microscopic observation,Microscopic Examination,
10755-7,Fungus.microscopic observation,Microscopic Examination,
10756-5,Glial fibers.microscopic observation,Microscopic Examination,
10757-3,Hematologic+Nuclear elements.microscopic observation,Microscopic Examination,
10758-1,Iron.microscopic observation,Microscopic Examination,
10759-9,Iron.microscopic observation,Microscopic Examination,
10760-7,Iron.microscopic observation,Microscopic Examination,
10761-5,Iron.microscopic observation,Microscopic Examination,
10762-3,Microscopic observation,Microscopic Examination,
10763-1,Microscopic observation,Microscopic Examination,
10764-9,Microscopic observation,Microscopic Examination,
10765-6,Microscopic observation,Microscopic Examination,
10766-4,Microscopic observation,Microscopic Examination,
10767-2,Microscopic observation,Microscopic Examination,
10768-0,Microscopic observation,Microscopic Examination,
10769-8,Microscopic observation,Microscopic Examination,
10770-6,Microscopic observation,Microscopic Examination,
10772-2,Microscopic observation,Microscopic Examination,
10773-0,Microscopic observation,Microscopic Examination,
10774-8,Microscopic observation,Microscopic Examination,
10775-5,Microscopic observation,Microscopic Examination,
10776-3,Microscopic observation,Microscopic Examination,
10777-1,Microscopic observation,Microscopic Examination,
10778-9,Microscopic observation,Microscopic Examination,
10779-7,Microscopic observation,Microscopic Examination,
10780-5,Microscopic observation,Microscopic Examination,
10781-3,Microscopic observation,Microscopic Examination,
10782-1,Microscopic observation,Microscopic Examination,
10783-9,Microscopic observation,Microscopic Examination,
10784-7,Microscopic observation,Microscopic Examination,
1078-5,J little k super little b Ag,Jk(b) Ag,
10785-4,Microscopic observation,Microscopic Examination,
10786-2,Microscopic observation,Microscopic Examination,
10787-0,Microscopic observation,Microscopic Examination,
10788-8,Microscopic observation,Microscopic Examination,
10789-6,Microscopic observation,Microscopic Examination,
10790-4,Microscopic observation,Microscopic Examination,
10791-2,Microscopic observation,Microscopic Examination,
10792-0,Microscopic observation,Microscopic Examination,
10793-8,Microscopic observation,Microscopic Examination,
10794-6,Microscopic observation,Microscopic Examination,
10795-3,Microscopic observation,Microscopic Examination,
10796-1,Microscopic observation,Microscopic Examination,
10797-9,Microscopic observation,Microscopic Examination,
10798-7,Microscopic observation,Microscopic Examination,
10799-5,Microscopic observation,Microscopic Examination,
10800-1,Microscopic observation,Microscopic Examination,
10801-9,Microscopic observation,Microscopic Examination,
10802-7,Microscopic observation,Microscopic Examination,
10803-5,Microscopic observation,Microscopic Examination,
10804-3,Microscopic observation,Microscopic Examination,
10805-0,Microscopic observation,Microscopic Examination,
10806-8,Microscopic observation,Microscopic Examination,
10807-6,Microscopic observation,Microscopic Examination,
10808-4,Microscopic observation,Microscopic Examination,
10809-2,Microscopic observation,Microscopic Examination,
108-1,Cefotaxime,"Cefotaxime, MIC",
10810-0,Microscopic observation,Microscopic Examination,
10811-8,Microscopic observation,Microscopic Examination,
10812-6,Microscopic observation,Microscopic Examination,
10813-4,Microscopic observation,Microscopic Examination,
10814-2,Microscopic observation,Microscopic Examination,
10815-9,Microscopic observation,Microscopic Examination,
10817-5,Microscopic observation,Microscopic Examination,
10818-3,Microscopic observation,Microscopic Examination,
1081-9,J little s super little a Ab,Anti-Js(a),
10819-1,Microscopic observation,Microscopic Examination,
10822-5,Mucin.microscopic observation,Microscopic Examination,
10823-3,Mucopolysaccharides.microscopic observation,Microscopic Examination,
10824-1,Myelin+Myelin breakdown products.microscopic observation,Microscopic Examination,
10825-8,Myelin+Nerve cells.microscopic observation,Microscopic Examination,
10826-6,Nissel.microscopic observation,Microscopic Examination,
10827-4,Reticulum.microscopic observation,Microscopic Examination,
10828-2,Urate crystals.microscopic observation,Microscopic Examination,
10829-0,Silicon,Silicon,
10832-4,Glucose^15M post 50 g lactose PO,Glucose 15m Post 50 g Lactose PO,
10833-2,Insulin^7H post 75 g glucose PO,Insulin 7h Post 75 g Glucose PO,
10834-0,Globulin,Globulin; Calculated,100000.203.200
10835-7,Lipoprotein (little a),Lipoprotein a,100000.859.000
10836-5,Niacin,Niacin; Blood,
10837-3,Organic acids,Organic Acids,
10838-1,Phosphoserine,Phosphoserine,
10839-9,Troponin I.cardiac,Troponin I,100000.908.000
10840-7,Atropine,Atropine; Urine,
10841-5,Methazolamide,Methazolamide,
10842-3,HLA-DQ1,HLA-DQ1; Blood,
1084-3,J little s super little a Ag,Js(a) antigen,
10843-1,HLA-DQ2,HLA-DQ2; Blood,100000.991.002
10844-9,HLA-DQ3,HLA-DQ3; Blood,
10845-6,HLA-DQ4,HLA-DQ4; Blood,
10846-4,Borrelia burgdorferi DNA,Borrelia burgdorferi DNA,
10847-2,Borrelia burgdorferi DNA,Borrelia burgdorferi DNA,
10848-0,Chlamydia sp Ab.IgG,Chlamydia species antibody IgG,
10849-8,Chlamydia sp Ab.IgM,Chlamydia species antibody IgM,
10850-6,Cyclospora cayetanensis,Cyclospora cayetanensis,
10851-4,Escherichia coli O157:H7,Escherichia coli O157:H7,
10853-0,Isospora belli,Isospora belli,
10855-5,Microscopic observation,Microscopic Examination,
10856-3,Microscopic observation,Microscopic Examination,
10857-1,Microsporidia identified,Microsporidia,500000.020.125
10858-9,Teichoate Ab,Teichoate antibody,
10859-7,Trypanosoma sp,Trypanosoma species,
10860-5,Varicella zoster virus,Varicella-zoster virus,
10861-3,Progesterone receptor,Progesterone Receptor,
10862-1,Basement membrane Ab,Basement membrane antibody,
10863-9,Endomysium Ab.IgA,Endomysium Ab IgA; Titre,
10864-7,Immune complex,Immune complex,
10865-4,Intercellular substance Ab,Intercellular substance antibody,
10866-2,Sulfatide Ab.IgG,Sulfatide Ab IgG,
10867-0,Sulfatide Ab.IgM,Sulfatide Ab IgM,
10868-8,Bacitracin,"Bacitracin, KB",
10869-6,Xylose^3H post 25 g xylose PO,Xylose 3h Post 25 g Xylose PO; Blood,
10870-4,Xylose^4H post 25 g xylose PO,Xylose 4h Post 25 g Xylose PO; Blood,
10871-2,Xylose^5H post 25 g xylose PO,Xylose 5h Post 25 g Xylose PO; Blood,
10872-0,Xylose^baseline,Xylose Baseline; Blood,
10873-8,Beta-2-Microglobulin,Beta-2-Microglobulin; 24h Urine,
10874-6,Bombesin,Bombesin,
10875-3,Carnitine esters,Carnitine Esters; Urine,
1087-6,J little s super little b Ab,Anti-Js(b),
10876-1,Carnitine esters,Carnitine Esters,
10877-9,Carnitine.free,Carnitine Free; Urine,
10878-7,Iodine.protein bound,PbI,
10879-5,Isovalerylglycine,Isovalerylglycine; Urine,
10880-3,Magnesium,Magnesium; Stool,
10881-1,Pentacarboxylporphyrins,Pentacarboxylporphyrins; RBC,
10882-9,Pentacarboxylporphyrins,Pentacarboxylporphyrins,
10883-7,Phenolphthalein,Phenolphthalein; Stool,
10884-5,Phosphate,Phosphate; Stool,
10885-2,Porphyrins,Porphyrins; 24h Urine,
10886-0,Prostate specific Ag.free,"Prostate Specific Antigen [PSA], Free",100000.288.000
10887-8,Pyridinoline,Pyridinoline; 24h Urine,
10888-6,Triacylglycerol lipase,Triacylglycerol Lipase; Urine,
10889-4,Bisacodyl,Bisacodyl; Stool,
10891-0,Oxyphenisatin,Oxyphenisatin; Stool,
10892-8,Pentoxyfylline,Pentoxyfylline,
10893-6,Trenbolone,Trenbolone; Urine,
10894-4,Aspergillus niger Ab,Aspergillus niger antibody,
10895-1,Clostridium difficile toxin B,Clostridium difficile toxin B,
10896-9,Eastern equine encephalitis virus Ab.IgG,Eastern Equine Encephalitis virus antibody IgG,
10897-7,Eastern equine encephalitis virus Ab.IgG,Eastern Equine Encephalitis virus antibody IgG,
10898-5,Eastern equine encephalitis virus Ab.IgM,Eastern Equine Encephalitis virus antibody IgM,
10899-3,Eastern equine encephalitis virus Ab.IgM,Eastern Equine Encephalitis virus antibody IgM,
10-9,Amdinocillin,"Amdinocillin, SBT",
1090-0,J little s super little b Ag,Js(b) antigen,
10900-9,Hepatitis B virus surface Ab,Hepatitis B Virus Surface Ab; IA,400000.296.200
10901-7,HIV 2 gp125 Ab,HIV 2 GP125 antibody,
10902-5,HIV 2 gp36 Ab,HIV 2 GP36 antibody,
10903-3,Hyaluronidase Ab,Hyaluronidase antibody,
10904-1,La Crosse virus Ab.IgG,La Crosse virus antibody IgG,
10905-8,La Crosse virus Ab.IgM,La Crosse virus antibody IgM,
10906-6,Saint Louis encephalitis virus Ab.IgG,Saint Louis Encephalitis virus antibody IgG,
10907-4,Saint Louis encephalitis virus Ab.IgM,Saint Louis Encephalitis virus antibody IgM,
10908-2,Streptococcus pneumoniae 7 Ab.IgG,Streptococcus pneumoniae 7 antibody IgG,
10909-0,Benzidine,Benzidine; Urine,
10910-8,Borate,Borate; Urine,
10911-6,Dichlorobenzidine,Dichlorobenzidine; Urine,
10912-4,Lead,Lead,
10913-2,"4,4'-methylene bis(2-chloroaniline)","4,4'-Methylene Bis(2-Chloroaniline); Urine",
10914-0,Methylenediamine,Methylenediamine; Urine,
10915-7,Phencyclidine,Phencyclidine,
10916-5,Platinum,Platinum; Blood,
10917-3,Zinc,Zinc; Stool,
10918-1,Zinc,Zinc,
10919-9,Anisakis Ab.IgE,Anisakis IgE,
10920-7,Phyllostachys pubescens Ab.IgE,Bamboo shoot IgE,
10921-5,Blomia tropicalis Ab.IgE,Blomia tropicalis IgE,
10922-3,Bovine serum albumin Ab.IgE,Bovine Serum Albumin IgE,
10923-1,Bromelin Ab.IgE,Bromelin IgE,
10924-9,Averrhoa carambola Ab.IgE,Starfruit IgE,
10925-6,Scomber japonicus Ab.IgE,Chub Mackerl IgE,
10926-4,Deer epithelium Ab.IgE,Deer Epithelium IgE,
10927-2,Elk meat Ab.IgE,Elk Meat IgE,
10928-0,Foeniculum vulgare fresh Ab.IgE,Fennel Fresh IgE,
10929-8,Foeniculum vulgare seed Ab.IgE,Fennel Seed IgE,
10930-6,Artemia salina Ab.IgE,Fish Feed IgE,
10931-4,Daphnia Ab.IgE,Daphnia IgE,
10932-2,Tetramin Ab.IgE,Tetramin IgE,
10933-0,Cyamopsis tetragonoloba Ab.IgE,Guar Gum IgE,
1093-4,K Ab,Anti-K,
10934-8,Psidium guajava Ab.IgE,Guava IgE,
10935-5,Horse serum proteins Ab.IgE,Horse Serum Proteins IgE,
10936-3,Mare milk Ab.IgE,Mare Milk IgE,
10937-1,Origanum majorana Ab.IgE,Marjoram IgE,
10938-9,Ephestia kuehniella Ab.IgE,Mediterrean Flour Moth IgE,
10939-7,Lepidorhombus whiffiagonis Ab.IgE,Whiff IgE,
10940-5,Cow milk boiled Ab.IgE,Cow Milk Boiled IgE,
10941-3,Milk powder Ab.IgE,Milk Powder IgE,
10942-1,Echinochloa crus-galli Ab.IgE,Cockspur IgE,
10943-9,Mink epithelium Ab.IgE,Mink Epithelium IgE,
10944-7,Octopus vulgaris Ab.IgE,Octopus IgE,300001.596.000
10945-4,Papain Ab.IgE,Papain IgE,
10946-2,Passiflora edulis Ab.IgE,Passion Fruit IgE,
10947-0,Diospyros kaki Ab.IgE,Persimmon IgE,
10948-8,Pigeon feather Ab.IgE,Pigeon Feather IgE,
10949-6,Malassezia furfur Ab.IgE,Malassezia furfur IgE,
10950-4,Reindeer epithelium Ab.IgE,Reindeer Epithelium IgE,
10951-2,Sericin Ab.IgE,Sericin IgE,
10952-0,Swine urine proteins Ab.IgE,Swine Urine Proteins IgE,
10953-8,Phleum pratense Ab.IgG,Timothy IgG,
10954-6,Pinus edulis Ab.IgE,Pine Nut IgE,300001.469.000
10955-3,Pinus palustris Ab.IgE,Long Leaf Pine IgE,
10956-1,Pinus echinata Ab.IgE,Short Leaf Pine IgE,
10957-9,Pinus elliottii Ab.IgE,Slash Pine IgE,
10958-7,Pinus virginiana Ab.IgE,Virginia Scrub Pine IgE,
10959-5,Pleuronectes platessa Ab.IgE,Plaice IgE,
10960-3,Rabbit serum proteins Ab.IgE,Rabbit Serum Proteins IgE,
10961-1,Rabbit urine proteins Ab.IgE,Rabbit Urine Proteins IgE,
10963-7,Spondylocladium citrovirens Ab.IgE,Spondylocladium citrovirens IgE,
10964-5,17-hydroxyprogesterone^15M post 250 ug corticotropin IM,17-Hydroxyprogesterone 15m Post 250 ug Corticotropin [ACTH] IM,
10965-2,17-hydroxyprogesterone^30M post 250 ug corticotropin IM,17-Hydroxyprogesterone 30m Post 250 ug Corticotropin [ACTH] IM,
10966-0,Glucose^2.5H post 75 g glucose PO,Glucose 2.5h Post 75 g Glucose PO; Urine,
1096-7,K Ag,K antigen,
10967-8,Glucose^3.5H post 75 g glucose PO,Glucose 3.5h Post 75 g Glucose PO; Urine,
10968-6,Glucose^4.5H post 75 g glucose PO,Glucose 4.5h Post 75 g Glucose PO; Urine,
10969-4,Cystine+Homocysteine,Cystine + Homocysteine; Urine,
10970-2,Galactose 1 phosphate uridyl transferase,Galactose 1 Phosphate Uridyl Transferase; Blood,
10971-0,Lysozyme,Lysozyme; Urine,
10972-8,Organic acids,Organic Acids; Urine,
10973-6,3 methoxy o desmethylencainide,3 Methoxy O Desmethylencainide,
